"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,47.9781460973187,1.91889500302857,47.695652173913
0.5,47.9781460973187,1.91889500302857,47.695652173913
1,47.9781460973187,1.91889500302857,47.695652173913
1.5,47.9781460973187,1.91889500302857,47.695652173913
2,47.936293232863,2.57782320696201,47.6088695652174
2.5,48.1605357109031,4.28589286317022,47.7383493881783
3,45.9499160832036,3.9210039035515,46.3537307992696
3.5,46.1013816329645,2.43346509111976,46.4195053620435
4,46.238252851118,1.33154880391961,46.4735745899522
4.5,46.3011846926165,76.0991181792344,48.0801739130435
5,43.9812270905239,134.958657750406,46.3503297460174
5.5,44.1115313405428,207.734939077717,47.0507931911261
6,44.0791597610979,252.090247350751,47.3170455569043
6.5,45.1779907045677,193.762806637,48.0166855729522
7,43.7600889461621,117.930943046588,45.9746996268385
7.5,43.6704806815534,120.936082608351,45.9131304347826
8,43.2483641971168,101.993365964696,45.3079005716261
8.5,41.6869999093743,4.64750922366947,42.1266363008957
9,40.9382043222318,5.93395985708966,41.43497483186
9.5,40.9391039987469,5.90790288303677,41.4347826086956
10,40.9391039987469,5.90790288303677,41.4347826086956
10.5,40.8050623749625,1.92021667643531,41.0876535680043
11,40.7545274042869,0.983631441764161,40.9567826086957
11.5,39.9291939885049,7.28350340922332,40.4795626139043
12,39.9188970096398,17.8802295775131,40.7812201683609
12.5,38.9061887142417,31.2436088086673,40.0460817495435
13,37.9651609949707,7.58411741665124,38.5267725418739
13.5,37.5186340126905,10.3891473955026,38.1759488844565
14,37.1689478384087,14.9312097894177,37.9569565217391
14.5,36.9393481498668,17.1160648238912,37.7830431311304
15,36.2048004793,28.7729691274969,37.2986960006956
15.5,36.1926029845183,25.2486578584878,37.2173169451478
16,32.9728767355713,56.0371015347962,34.4994629500565
16.5,31.6183125245127,49.3377625096686,33.0507419354839
17,29.9328362381626,74.9502252848175,31.698345400313
17.5,29.9130686064209,72.739746237767,31.6523481746087
18,29.9130013164497,72.7307990305886,31.6521739130435
18.5,29.9130013164497,72.7307990305886,31.6521739130435
19,29.9130013164497,72.7307990305886,31.6521739130435
19.5,29.4790036274595,55.9932438834612,31.0049923307478
20,29.2953396216545,50.1839859497437,30.740001061113
20.5,29.294844102971,50.1579286985637,30.7391304347826
21,29.294844102971,50.1579286985637,30.7391304347826
21.5,29.1274326451484,38.4518220332702,30.392
22,28.8466056588996,27.4268537129577,29.9146062657304
22.5,28.6382664244382,44.576538819173,29.9998260869565
23,28.8745870324373,65.0462245222442,30.5193167948826
23.5,28.158274663329,50.7734724517426,29.6113961934696
24,27.6429123544237,56.5085232437735,29.1759064542
24.5,27.9092216981125,55.8853121953315,29.4337389561739
25,28.5241214181091,49.2279968458918,29.9549565217391
25.5,29.0196396847214,39.6327589411106,30.3034789593174
26,29.5334945732168,30.0538901746731,30.651474103587
26.5,29.3377633413673,36.2895485236865,30.5662608695652
27,29.5698518316361,40.5917845008384,30.869131302613
27.5,30.1606815230529,41.6386557807505,31.4766086956522
28,31.2099837093487,46.866876783159,32.606083657313
28.5,31.0852938320878,49.6211116739539,32.5218306101087
29,31.5405252654194,37.0966151745051,32.7826083485217
29.5,32.43101612033,38.2177196177282,33.6917281281696
30,32.8730811561903,37.9562415376484,34.1294729907783
30.5,32.8529191916177,36.6278767039044,34.0871300876522
31,32.8422872566344,37.2460513627788,34.0868695652174
31.5,33.226536485303,27.8791058865905,34.3033064306174
32,33.0683757344863,18.9634131846337,33.9564346083478
32.5,33.1400824616268,16.0281349707241,33.956523826097
33,32.9715233214115,8.52002349745583,33.5667794845087
33.5,32.9190175172312,4.43218831323772,33.3483488716565
34,33.1089337776516,5.89423418744902,33.604038647343
34.5,32.9349682483924,5.01683877620981,33.3917393046957
35,33.6184528408419,7.34947862684695,34.1713085134087
35.5,32.7534794494879,6.2670135675993,33.2640006970478
