"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,49.1052244016373,0.113449568863711,49.1739130434783
0.5,49.1052244016373,0.113449568863711,49.1739130434783
1,49.0822508289619,0.000532451593070028,49.0869565217391
1.5,49.0592772562866,0.0844907525776384,49
2,48.417379511346,0.0148549826062709,48.3925241787913
2.5,48.2510732490026,2.08005588656737,47.9569556539087
3,48.3370484577094,1.02648147639652,48.1304347826087
3.5,48.1798160805734,0.772982249993735,48.0005210448652
4,48.097711643185,0.479331530415918,47.9565224347826
4.5,48.1387332808614,1.22759257648973,47.9127841728739
5,48.4841291501594,0.782452537518306,48.3037391304348
5.5,48.3932355083517,1.15206142861745,48.174347826087
6,48.7843665221646,0.0541269584172894,48.8318115074217
6.5,49.5927823181381,0.437975103455518,49.7277432960174
7,50.595378636815,6.40637371730762e-05,50.5937463756826
7.5,50.874541366466,0.00138269883197239,50.8669582574
8,50.6421092797523,0.0716484801962375,50.6966959993043
8.5,50.3405512871389,0.147065880527455,50.2623453961652
9,49.9755929822702,0.531227618768356,49.8269570445217
9.5,47.8740818867194,0.158250267506144,47.792956696
10,47.5604630851991,0.452581825323531,47.4232700516174
10.5,46.6476793118228,2.09045165467833,46.3528276577217
11,45.5742264417402,1.0217752189399,45.3680869565217
11.5,45.0909645983284,2.27100582202321,44.7836433219913
12,44.9000305011849,1.47096103012516,44.6526963492217
12.5,44.5630134042167,1.60126963489823,44.3049563481739
13,44.3884797926273,1.5892892416303,44.1313899158217
13.5,44.5570469857388,0.754944514116017,44.3798562460174
14,44.3571066347116,2.3337551955194,44.0455685444783
14.5,44.5327303284249,0.822877373799906,44.3477391304348
15,44.8298239871813,1.68692108684571,44.5649551359783
15.5,44.9958875444837,1.09823506462663,44.7821744379304
16,45.0823392793885,0.382744111384409,44.9561746073087
16.5,44.6421948323798,2.74032579304291,44.3046086956522
17,44.8142623151667,0.63173781383672,44.6521739130435
17.5,44.6422258795368,2.73379765398516,44.3050420897348
18,45.0496106942363,0.0537272163946627,45.0023412305826
18.5,45.0448489840683,0.707030513917073,44.873373284587
19,45.8728160299471,1.56476902487795,46.1279149527043
19.5,46.3390802826849,1.14875789393123,46.5576539095739
20,47.0027686484787,4.44817790363984,47.4328737349478
20.5,46.9819552682009,4.27540922727263,47.4036249240652
21,45.2133551762128,12.8211975700856,45.9435652173913
21.5,44.5861048997052,10.299127511862,45.2405658248739
22,44.061294132569,7.47783195527347,44.6189565217391
22.5,43.7401853239582,3.5792371858107,44.126
23,42.2167809159982,0.918834821747309,42.4122608695652
23.5,40.7158865706673,1.55137701852493,40.9698915213043
24,40.7210396812044,1.8352749655552,40.9973099019348
24.5,40.5662498083975,1.13192008606173,40.7832156611783
25,40.5276515762871,2.1478111564677,40.8265210448652
25.5,40.4529154652261,3.35319889236982,40.8263488674826
26,40.3895576433104,1.15468881793021,40.6086947808652
26.5,40.4229701161897,2.40616482225236,40.7393043478261
27,40.4227575323058,2.40675315000085,40.7391304347826
27.5,40.4227575323058,2.40675315000085,40.7391304347826
28,40.9370713919655,1.33694599232854,41.1728695652174
28.5,41.7044301084117,3.48179026390314,42.0849565217391
29,42.169968098924,6.61407022337125,42.6944347826087
29.5,41.0718579083769,6.98589918319939,41.6108652260696
30,41.1126687659896,8.16744518061175,41.6954782608696
30.5,41.3919888006683,14.6655771607532,42.1729565217391
31,41.3224655325228,14.0436918403939,42.0866956521739
31.5,41.1446956437677,9.78755825791886,41.7826956521739
32,41.2954312741412,15.0647710501125,42.0869565217391
32.5,41.3596884219433,17.6570667208217,42.2166133633
33,41.6007966594145,19.0494802630456,42.4908685175478
