"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,49.3341116051744,0.0786529177526166,49.3913043478261
0.5,49.3341116051744,0.0786529177526166,49.3913043478261
1,49.3912627099249,1.1313973871481,49.1743469582565
1.5,49.3913770121341,1.13712343563765,49.1739130434783
2,49.3913770121341,1.13712343563765,49.1739130434783
2.5,49.3913770121341,1.13712343563765,49.1739130434783
3,49.6756139421896,1.4067657602379,49.4337370392957
3.5,50.5902321676179,3.50343966740325,50.2085245511043
4,51.5177197859953,6.6270777720339,50.9927376349174
4.5,52.3251699150953,10.950413676742,51.6503330995783
5,52.8215902596392,16.150036878239,52.0020500555217
5.5,52.7589096435156,20.7465332445872,51.830036786113
6,53.2276293928233,26.8213800228613,52.1714831359609
6.5,53.4399208644358,30.9882497032569,52.3046956521739
7,53.951442583874,40.5640018973192,52.6526078278261
7.5,55.8594107910989,68.9799121130181,54.1656782843783
8,56.2915037719914,75.3931666449359,54.5207853857478
8.5,57.4569095751307,98.7782574618505,55.430094225487
9,60.1674551476289,148.61787224008,57.6813526835739
9.5,62.5436786261298,226.641325592635,59.4735748542348
10,62.711172638281,183.17661355904,59.9511126754043
10.5,62.5369549770105,182.086593975889,59.785119340313
11,64.7885631807857,205.911023960373,61.8622331543391
11.5,64.5538015700948,201.962218885043,61.6556668412783
12,64.8880696145261,212.895743207986,61.912521389213
12.5,65.1975176195449,219.943862125877,62.1731162378
13,65.4577055936028,226.210191662459,62.3905233012217
13.5,65.7765814965508,234.847475777579,62.6513913043478
14,65.9437727699542,233.760373964238,62.8258241728652
14.5,65.8584845831398,233.867066171195,62.7398245248609
15,66.3307355140227,246.472684581067,63.129129389213
15.5,67.8767858700297,278.221236021265,64.4752219040174
16,68.886370278115,272.170027770917,65.5220010413957
16.5,68.6984207505177,269.707752912211,65.3493045213913
17,68.6719386591353,272.620884248819,65.3047839944565
17.5,68.6650062179015,271.272180452344,65.3061908352174
18,69.0580093513771,272.922702768494,65.6889913142043
18.5,69.27903579747,280.585599575383,65.8630489219174
19,69.3772207339402,288.485627524978,65.9134782608696
19.5,69.9315777733539,309.928968091883,66.3414112786913
20,70.3897810180234,328.839090928146,66.691710198113
20.5,70.900614296878,335.153290105557,67.1672080661304
21,71.8641344455345,375.755968681874,67.9110467549783
21.5,71.8966016858564,381.454369316859,67.9136521739131
22,71.9589442165325,385.19354402988,67.9565210448652
22.5,71.9747886522463,388.181974311965,67.9568695652174
23,71.9407342857278,389.870524122553,67.9140859234478
23.5,72.1294073954671,384.36476299276,68.1312923419956
24,72.1757432841973,385.130344343749,68.1736484698826
24.5,72.3094678959634,386.124579422179,68.3022105978261
25,72.471837621632,434.434887430966,68.2212805529522
25.5,72.1602438334665,416.152194942369,68.0000879979174
26,72.2545549148292,417.747102544229,68.0864347826087
26.5,71.9129831913348,401.471327335247,67.8268664410304
27,72.2737845857345,421.540481228659,68.0867827829565
27.5,73.7689639218086,489.820318900234,69.255583894187
28,74.2557663305408,510.001273054553,69.6503474775652
28.5,74.5574248597485,528.737294216353,69.8681738942217
29,74.3970003473434,581.327232758573,69.4800724637696
29.5,74.4421991889369,582.245554823315,69.5213892047957
30,75.3287312092712,604.460906932441,70.3149241946565
30.5,75.5045828110887,610.181833278183,70.4671050590478
31,75.5720926776307,611.469289001845,70.5293033022565
31.5,75.4620288545421,607.51692464617,70.4355634817304
32,74.9026670200222,587.797234150711,69.9584528666739
32.5,74.5384520864023,583.870206273404,69.6107815673
33,74.5969617432103,587.933646207204,69.6521739130435
33.5,74.9312572639885,596.187336447049,69.9518817666261
34,75.5735920834424,624.789228849973,70.4761738120565
34.5,75.5990077084884,630.392590153539,70.4787826086957
35,75.4093246428767,626.387349648798,70.3053913043478
35.5,75.3475247124065,622.132276452061,70.2609565217391
36,75.3389659730674,630.381455237731,70.2187860939261
36.5,75.0673834252804,627.638537891365,69.9583551597696
37,75.2402418058379,660.160903072766,70.0005178871522
37.5,75.7564539724851,637.278449608534,70.6083403841217
38,75.8070478395029,606.879820915708,70.7832187881957
38.5,75.2207873139834,446.668664173642,70.9107974649565
39,75.2819857646491,432.010739141211,71.0433043478261
39.5,75.4564822815696,440.949512068435,71.1741739130435
40,75.4838381791051,446.547117647523,71.1744347826087
40.5,75.6242557159304,449.050045042913,71.302791943987
41,75.6732341413562,449.924725635375,71.3475636427261
41.5,75.531687016619,447.399232313886,71.2181739130435
42,75.6383283082733,451.816269462049,71.3035744973348
42.5,75.720581104371,487.668756322563,71.2171246206522
43,75.461609043875,450.94378093811,71.1310426104304
43.5,74.8607773807932,416.954105875335,70.6966152358826
44,74.931629963055,414.100984312534,70.7817394789565
44.5,74.9326399996111,414.111699218807,70.7826958264348
45,74.8955865618259,414.316114671553,70.7446182591
45.5,76.0913596953234,455.411985246852,71.7393913043478
46,76.0793598539853,471.493989060145,71.6512173913043
46.5,76.2402635830232,468.488204717322,71.8262584396174
47,77.7016990187594,522.289369514802,73.0411283499435
47.5,79.5024370975451,577.493721025659,74.6017481558609
48,80.3393585096326,631.164300063026,75.2160003464348
48.5,80.613356719972,639.590290127383,75.4559137377435
49,80.550093652896,637.085272863368,75.4027603915652
49.5,82.0487455923537,456.45245260936,77.6918086258087
50,82.471486143302,480.825146515581,77.9997405189609
50.5,83.0684377584492,504.28984114446,78.4888792270522
51,83.6450824443785,524.274868512721,78.9756615278
51.5,83.9198395426966,536.832876048732,79.1948260105304
52,83.3001348081461,662.721977697495,78.0502570511131
52.5,83.2358811088203,659.124461241052,78.0002719462652
53,83.0939406038932,656.102385359864,77.870347826087
53.5,83.1876406137365,658.125618067106,77.956
54,83.8128804294627,673.977576284717,78.5186086956522
54.5,84.4052368222045,692.210003872162,79.0398326810696
55,84.2874175992554,390.438748450977,80.2578359471522
55.5,83.930909381889,379.532424844971,79.958006516613
56,83.7739229440979,374.708717555786,79.826347826087
56.5,83.5515384864418,381.95043214704,79.566
57,83.4287549083024,383.401633530363,79.435652173913
57.5,82.9694704892912,378.361458074619,79.0027011330044
58,82.26825455768,369.293440042756,78.3493083621522
58.5,82.4070901033351,371.548912420903,78.4761945759783
59,82.2520445960458,366.377137162771,78.3486029907522
59.5,82.0059403982014,361.003540736444,78.1312301166478
60,81.8163355005054,357.975388946818,77.9579102664217
60.5,82.1228558840282,359.073531878247,78.2585170340696
61,82.2199856099052,360.625555609163,78.3473043478261
61.5,82.2337120295335,355.170151219543,78.3904346083522
62,82.1148923623198,349.177747008859,78.3041746059261
62.5,81.7255793349389,333.640636791095,78.0006076563304
63,81.4899353896177,322.781020237729,77.8260869565217
63.5,81.3839282330874,319.387342990762,77.7393913043478
64,81.278616497871,323.469942630696,77.6108602113304
64.5,81.6697750226713,354.230584627734,77.831584468113
65,81.7265104779079,364.834754922656,77.8312939338696
65.5,80.7954241655433,112.192558894783,78.6353655758435
66,80.5901262727961,63.5346448090636,78.9646194094
66.5,80.6407206534427,104.555307142261,78.5554782608696
67,80.2027443449084,96.5192501244368,78.1992391449
67.5,80.1455049566549,93.5518979441658,78.1730376855261
68,80.1800210266109,92.6946927139856,78.2166112963652
68.5,79.3481071418388,72.6200267916677,77.6102594684913
69,76.9007124944694,32.2351693880336,75.7428726714217
69.5,74.9016294609103,11.2260505633878,74.2183521472783
70,73.4319240662697,2.81280442495374,73.0899026723043
70.5,70.0673716442457,0.121421797499633,70.138432729087
71,67.5293514525999,0.334510564203331,67.6472988665696
71.5,62.8002655176632,11.1280955868622,63.4805552687174
72,60.3239609040258,34.4422909377448,61.5207827829565
72.5,57.506752662709,89.4968591833214,59.4359977436391
73,55.2340066518384,153.756247884459,57.7627216858
73.5,52.8065217155931,211.567984140698,55.772776682313
74,51.9304249867692,244.50386092839,55.1192182591348
74.5,51.0541775378847,281.902926031192,54.4781739130435
75,50.7200437397668,311.330595427703,54.3183191877087
75.5,50.0313483868771,350.624588971951,53.8499529671174
76,48.3098619063458,394.37591251153,52.359709642113
76.5,47.3421947027998,439.375918597331,51.6168552171044
77,46.1640609791146,467.980143934277,50.575672048113
77.5,46.2477970210213,457.35666928576,50.6090473239391
78,45.7904382113582,480.654727504012,50.2613913043478
78.5,45.4036205878194,498.210453684474,49.9554913432783
79,45.0007175436164,510.508769341824,49.6084272259913
79.5,44.6485452315206,525.92400523181,49.3253043478261
80,44.1325824132579,549.924258294497,48.9148617858087
80.5,44.0830238697222,550.964932818206,48.8698260869565
81,43.9409580345676,553.785664893197,48.7399979172087
81.5,43.6131417948774,569.222796687883,48.4786100883522
82,42.9381633854688,605.663751096934,47.9569565217391
82.5,42.59469020234,625.65848708946,47.6956532153087
83,43.4044338498633,587.663964953245,48.3480874793043
83.5,42.8693754349814,622.635488961911,47.9580003485217
84,42.9208349565307,620.280258773261,47.9998264340913
84.5,42.6744374232187,638.304851712,47.8266951252826
85,42.0432699276145,677.043306836982,47.3495690609348
85.5,39.9146314925145,781.574748393708,45.6158641494435
86,37.5647107696226,905.97174964419,43.7029079046435
86.5,36.7687308590429,951.293355530258,43.0585873406261
87,37.1693843845611,1224.04725817588,44.3041974200087
87.5,37.1625462408952,1331.82924609502,44.6048566193696
88,37.5666381252587,1312.29820087043,44.9541768615783
88.5,37.6137464169206,1311.84165975407,45
89,37.8668673296917,1299.7293659747,45.2189430305043
89.5,38.0003573613976,1037.22933888669,44.5681722025261
90,39.4235034686412,944.11521239644,45.6895844326783
90.5,41.2461618255395,709.778998085102,46.6792290257522
91,42.8544192191931,581.131733998749,47.7705202585391
91.5,43.4268944381471,530.51121336374,48.1240050598826
92,45.6305248202641,431.155536035638,49.8650087381261
92.5,46.2023535392173,406.238135199943,50.3126566465348
93,46.3221343881409,398.321012273423,50.3921878403696
93.5,46.9886300758512,370.094818730968,50.9118260869565
94,47.0451798528,367.829032118491,50.9563481732174
94.5,47.045751583095,367.803014629212,50.9567815775913
95,48.0636027334129,466.93462507762,52.4702830359391
95.5,48.9435840326021,439.306391970232,53.2179063234478
96,49.9561094751374,389.382695955091,53.9802378631957
96.5,50.2594440656183,374.124507186071,54.2039406404565
97,50.0345506454695,288.199489855905,53.496574916687
97.5,49.6825125132754,183.551097296352,52.4453923498826
98,50.8706680629618,142.233381069416,53.3027839875348
98.5,52.4679075437392,102.764864452801,54.5352186188348
99,53.2844462511489,86.3329553112592,55.1792830407087
99.5,54.1450394779913,64.474426546352,55.7825241690522
100,54.7145044847615,51.2565146280242,56.1745219133913
100.5,54.7272210321378,50.3433102876288,56.1741739130435
101,55.0418485739191,52.5377360869816,56.5200008678304
101.5,57.1112834238132,123.941969161592,59.3816328308783
102,59.5112428291264,66.0355917456892,61.1684337349391
