"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,50,0,50
0.5,50,0,50
1,50,0,50
1.5,50,0,50
2,49.6842632996938,0.118256882445124,49.7651774136529
2.5,49.4689892876381,4.01118992512575,49.9402352941176
3,50.0770152510026,29.324230568772,51.3511764705882
3.5,49.6438283540009,0.584046721786231,49.8236470588235
4,49.925972710697,3.30915754483113,50.3539983571706
4.5,49.9653851269176,4.59307030510772,50.4696545284765
5,49.7483057285477,0.103169859919403,49.8238823529412
5.5,49.5709818577409,1.15310465057643,49.8236470588235
6,49.471480076013,0.0613600840520387,49.5297647058824
6.5,49.530761958729,0.55541496482243,49.7061176470588
7,49.5700722932318,1.15603945774802,49.8230588235294
7.5,49.4912143385049,0.170849179641238,49.5884705882353
8,49.530761958729,0.55541496482243,49.7061176470588
8.5,49.1116452795225,2.33631706173341,49.4712927087
9,48.2190620354075,3.33999827539247,48.6490776157412
9.5,47.5165578699547,4.24207183469506,48.0011764705882
10,46.0376143602525,9.80403144312579,46.7743529487059
10.5,44.7284621590537,19.8820749694128,45.7776226399
11,44.7306044447943,29.1052816775905,46
11.5,44.1176028226973,14.1088583494632,45.0014089468118
12,43.3880649132203,28.5874588027058,44.6461176470588
12.5,43.004753379098,17.9207539844478,44.0008218856412
13,43.0639592770203,30.0158586371301,44.3530588235294
13.5,43.2182946646175,46.5294470795809,44.8232945873
14,43.2892170187241,36.2383492127427,44.7056475284706
14.5,43.5261307814457,64.0871365007733,45.4097647058824
15,43.0381437382784,28.5518286219349,44.2954122362353
15.5,43.1365106598115,47.8909630985865,44.7648235294118
16,43.2892135977397,45.830763542969,44.8821176470588
16.5,45.7773990308925,10.096964037976,46.5250630391412
17,47.3674421848209,2.79678350878586,47.7609383416
17.5,48.476947128878,0.224652018390588,48.5884705882353
18,48.6674988926247,0.453748745712069,48.8259950686824
18.5,50.5214124419622,9.15968482741988,51.2335294117647
19,51.5336267036786,12.0554401710351,52.3505901138882
19.5,51.4519515829675,21.7463130532778,50.3547058823529
20,52.3321060590105,8.56996789832817,51.6432941176471
20.5,54.0601342630744,0.174929124837597,53.9617236059765
21,55.1590272997813,5.01479587692241,54.6321157722059
21.5,56.338056012431,4.81467189054413,55.8217651745941
22,60.0860344954699,31.7438676660785,58.7603475185588
22.5,60.4216024268139,39.5931943573921,58.9410583510529
23,60.7849622760339,43.3831635223691,59.2351764705882
23.5,60.8376523424448,46.3967702892805,59.2349423487235
24,61.1015718693171,55.2299632335701,59.3529397675118
24.5,61.2552681329077,65.502954648548,59.3509411764706
25,61.5393676201727,49.692805111664,59.8807058823529
25.5,62.2198359928465,63.8839257315711,60.3391908008765
26,63.2215155003983,67.0997036363516,61.2941176470588
26.5,63.6029024713148,73.3992376224729,61.5870588235294
27,63.6601015229558,101.293143911908,61.2919957562176
27.5,63.6627438031281,101.327600565413,61.2942352941176
28,63.6820825894177,98.0862647297365,61.3517647058824
28.5,63.484503152402,133.682905859058,60.7640014089471
29,63.3660971038266,157.650943510625,60.4117647058824
29.5,63.2279572663837,188.109958323208,60.0008235294118
30,63.3658598181053,157.700958573186,60.4110588235294
30.5,63.2480450940542,183.513664216926,60.0605812045941
31,63.5434705439353,122.483357006662,60.9394187954059
31.5,63.5242875847233,126.072974560208,60.8823529411765
32,63.582892831499,149.653250974754,60.7044729364824
32.5,64.3634796346965,204.612869336072,60.9977630498765
33,64.4257550008509,190.577134182093,61.1775272983471
33.5,64.603364073713,151.641918319858,61.7058823529412
34,65.3675582945784,205.364154711834,61.9956683522235
34.5,65.7711229583745,241.236239394146,62.1165861134059
35,65.9710617634587,213.934867757597,62.5295294117647
35.5,67.0394077160038,216.104194347763,63.5804705882353
36,67.0919488766161,221.303787732535,63.5916470588235
36.5,67.2671423767372,206.924056280598,63.8824705882353
37,66.9964891718001,195.571011320634,63.7059784463412
37.5,67.0992624566493,202.031046184822,63.7548477360471
38,67.3909721229532,180.011032683889,64.2340735294118
38.5,67.3721514300917,184.461042276831,64.1764705882353
39,67.5104480471184,193.805494906828,64.2348235294118
39.5,67.06960967563,197.215429852781,63.7652941176471
40,66.7424599295799,193.458440175061,63.4697696175882
40.5,66.6048688055399,226.916087236156,63.0604607648235
41,66.8020565421643,179.794316545435,63.6470588235294
41.5,66.8418019004896,170.959758740654,63.7652941176471
42,67.3990171141148,161.272772579533,64.4109414112941
42.5,67.2273406541521,161.676254588236,64.2355294117647
43,67.1280070781944,183.494930991283,63.9407058823529
43.5,67.0492279029577,201.845173426157,63.7063520018765
44,67.1281652686753,183.458962884325,63.9411764705882
44.5,67.1283234591562,183.422998302892,63.9416470588235
45,67.2068650329213,166.002001246461,64.1752941176471
45.5,67.0096802827335,211.386742961816,63.5887049430529
46,67.8803161699616,217.690658676858,64.4087058823529
46.5,68.9743191301674,165.826821475046,65.9443482259706
47,70.2610742290424,250.863059708791,66.5343313747235
47.5,71.5363405080804,256.736173572862,67.7662254707059
48,73.2962634183905,297.825913067172,69.2356437778294
48.5,73.6037472690262,326.504152115684,69.3521176470588
49,74.0587597696368,324.422382324368,69.8207058823529
49.5,74.895473371102,353.825950007204,70.4695294117647
50,75.104515607977,359.090839473754,70.6457644710588
50.5,76.6230230780808,398.435456146432,71.9263529411765
51,77.1965633145977,414.402812788259,72.4067077553
51.5,77.4357739452462,445.719174111359,72.4682298771529
52,77.6406983357534,429.586390151695,72.7638828216529
