"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,50,0,50
0.5,50,0,50
1,50,0,50
1.5,50,0,50
2,50.1349429941875,0.0110274349456564,50.1108888888889
2.5,50.5888315707183,0.153039214675079,50.4992222222222
3,55.0428002014938,7.12292862005956,54.4314623987389
3.5,61.6129896671922,18.0199578772682,60.6406257348
4,62.5831195046019,10.8197114803862,61.8296602084167
4.5,63.3923094921072,15.2355326477627,62.4982204408833
5,64.038148809095,20.5494979512896,62.9997777777778
5.5,71.4590482235144,42.716177554305,69.9619574042722
6,74.0444515457486,25.5916176201103,72.8856719893556
6.5,76.7612751777573,52.1284099398886,75.1074515413611
7,81.6044203802982,108.593740156318,79.2174097603889
7.5,82.4625598249454,115.670420681854,79.999
8,82.3737266362426,112.443166805157,79.9447771124444
8.5,83.4394648295685,94.8237822992544,81.20892186635
9,85.0445177946061,42.7660694787119,83.5465529394722
9.5,84.973141136742,41.3541554903716,83.5001113337778
10,85.7521986437642,3.40275246669738,85.3296593186389
10.5,86.493467263978,0.0677996396629521,86.5531111111111
11,86.6495036153607,0.00546972397497776,86.6664444444445
11.5,86.417657923094,0.0141326036113204,86.4448888888889
12,86.417192681772,0.014154198604533,86.4444444444444
12.5,86.2616709745186,0.00501286599255878,86.2778888888889
13,86.2035914216304,0.00669458814039083,86.2223333333333
13.5,85.6781005122641,0.196161145898262,85.7795520070945
14,84.6947438285939,1.26523335937056,84.9523980561056
14.5,84.677783010245,1.35751429795836,84.94466800805
15,78.8277488778738,37.6836725121809,80.2338888888889
15.5,76.9138713151457,62.6849618469049,78.7274384564222
16,76.6353951457008,175.275375997135,79.6679761431389
16.5,70.7598952143268,400.593421690402,75.3445206782278
17,68.5621281701043,497.251119282987,73.6699982257722
17.5,62.2323268310562,738.644965940745,68.4577636051111
18,56.2691522278601,939.838021875825,63.2914373831444
18.5,53.1113479574433,1076.18268688354,60.6257591483722
19,51.4353142239777,1125.22427800047,59.1190337302222
19.5,50.9348185605861,1138.73624585351,58.6645343850444
20,52.2291097047533,1085.05839601253,59.7744444444444
20.5,51.4372623748348,1106.62749038576,59.0572222222222
21,48.2251895733716,1271.71304958565,56.39376868485
21.5,44.3325300052305,1471.45529131563,53.119223780895
22,45.5873145783215,1464.99784767245,54.35470706525
22.5,43.3511477597929,806.12557974893,49.8547400377337
23,44.7674978636662,739.768877799652,50.9976691062333
23.5,44.188889939729,772.538568509076,50.5555555555556
24,47.4758026679933,1399.32973490463,56.0444444444444
24.5,47.4825353259021,1400.76017517689,56.0555555555556
25,47.8419457442859,1374.17502922473,56.3332222222222
25.5,47.9874480942143,1363.10206322172,56.4444444444444
26,52.8774923203481,1089.29859899932,60.4375555555556
26.5,53.4321041033591,1075.20822283533,60.9431124417833
27,54.1744096564065,1038.00560484916,61.5543322199944
27.5,54.2464923008727,1033.61171900156,61.6107786648944
28,53.4519241454836,1071.43954606767,60.9497576356833
28.5,53.3124569266761,1078.13127213579,60.83366800805
29,54.7622811205501,1028.56178683003,62.1085555555556
29.5,55.2164739550339,1010.69632992887,62.4986688844556
30,55.3749867070302,998.009814629824,62.6113333333333
30.5,55.5534568643759,979.819398409833,62.7235528942111
31,56.2338438253995,930.606903898165,63.2215573297833
31.5,55.79316774638,930.344503343857,62.7798960285611
32,55.5772569839962,928.337333236318,62.5564444444444
32.5,56.6466784673351,868.650516201462,63.3977777777778
33,58.5228120326532,772.52997335597,64.8894422310778
33.5,59.3230134847707,732.292700067317,65.5216234198278
34,59.2952827356758,732.81900340248,65.4961197604778
34.5,59.3001718663532,732.580559959385,65.5
35,59.1260553015939,734.421070033458,65.3336666666667
35.5,58.4071228712448,747.105594425987,64.6681120017833
36,58.1171371841826,749.569133945065,64.3884404524278
36.5,58.764583587747,727.059899911159,64.9410068751333
37,58.8414531134942,722.857336474483,65
37.5,59.2422107740169,720.230354682301,65.3895568915611
38,59.7511990241384,705.030818391065,65.8333333333333
38.5,59.9838196851394,702.622139973628,66.0555555555556
39,60.0419748503897,702.02061436411,66.1111111111111
39.5,60.10013001564,701.41934635253,66.1666666666667
40,60.2745955113908,699.617087905412,66.3333333333333
40.5,60.3327506766411,699.016850285578,66.3888888888889
41,59.5693443437769,734.882498495158,65.7789054886889
41.5,59.7903865302855,734.211254541218,65.9971111111111
42,60.1032369432481,713.600105503158,66.2222222222222
42.5,59.9965649566671,712.565093802569,66.1111111111111
43,59.8804867825167,713.774981240306,66.0002217786667
43.5,59.8802546261665,713.777402043537,66
44,58.4264233299141,742.797164746864,64.6693333333333
44.5,57.9288070393435,755.157154839881,64.2234431137722
45,57.3259165400277,766.530710745647,63.6677777777778
45.5,57.9496045224756,749.617312090238,64.2211093297722
46,59.1394493702192,717.31148346898,65.2743261936611
46.5,60.6061445702839,672.759057678142,66.5474479929056
47,62.6984540867406,616.300290656941,68.3849946559778
47.5,65.0965721207064,532.288721292767,70.3813359946778
48,69.6850077770121,361.138965386735,74.0380124196056
48.5,73.5541559819115,242.610161182492,77.1220048428
49,76.733310800959,178.702045825246,79.7953921046778
49.5,77.6243783131332,157.431006799823,80.4984466622333
50,77.6991390963585,155.49103519103,80.5554444444444
50.5,78.0527438006568,147.297765051051,80.8327773324445
51,78.0534526778162,147.28156545233,80.8333333333333
51.5,78.5786418695695,138.507170197389,81.2744444444444
52,79.9346121774055,114.364173907061,82.3842222222222
52.5,81.9442967419282,84.3466415784357,84.0480066533611
53,83.6219515059896,59.2861140254533,85.3856666666667
53.5,85.6383763343233,35.2318774294963,86.9980035484611
54,85.7082846829848,34.5829989126755,87.0553333333333
54.5,85.910563960845,32.7563802055382,87.2215555555556
55,86.0466905422413,31.5400036408043,87.3331106657778
55.5,86.249936026165,29.7665789596502,87.4996666666667
56,86.0186526088629,30.2584634105679,87.2786666666667
56.5,85.9018770370403,30.5096937029102,87.1671111111111
57,85.9688832928121,29.9334063833505,87.2221111111111
57.5,86.69283865743,27.1479916176059,87.88633422045
58,87.1685888695978,25.7768970645766,88.3315555555556
58.5,88.3414167304147,18.7099617247711,89.3322222222222
59,89.2897945326967,12.8077814677597,90.1095586604556
59.5,89.4946627285505,11.6782410338278,90.2774444444444
60,89.4950694896055,11.6760502151196,90.2777777777778
60.5,90.0063550062449,10.7572443594686,90.7576361221778
61,90.0734042214037,10.4189993156389,90.8127795591167
61.5,89.7482428200904,10.7931806743225,90.5007777777778
62,89.5152732280978,11.0939728419949,90.2782222222222
62.5,89.6497509809633,10.4060488557316,90.3886666666667
63,89.0115940036878,11.2239691805279,89.779
63.5,88.8942368802128,11.3779485288011,89.6668888888889
