"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,50,9.62224690038994e-28,50
0.5,50,9.62224690038994e-28,50
1,50,9.62224690038994e-28,50
1.5,50,9.62224690038994e-28,50
2,50.061136663397,0.885332071915333,50.2766653359944
2.5,48.8185977799458,2.32824144140109,49.1681128960278
3,46.4542779567045,1.41754408113869,46.727
3.5,46.3992651344197,1.36277410242134,46.6666666666667
4,45.3503964562759,15.2391615442102,44.4562009314722
4.5,42.5914817983872,4.00644676656373,42.1329899233444
5,41.0986617262613,1.19578420680083,40.8481786650833
5.5,40.2970170706254,0.310164939023235,40.1694471435
6,39.1935444596489,0.00618613075609483,39.1755283298
6.5,37.4257459816004,1.84427867090648,37.11467089735
7,35.1984524118845,2.2730980436548,34.8531011559944
7.5,34.4244249363794,0.717794232054609,34.23035782675
8,34.8858681883596,0.903823184545288,34.6681003729889
8.5,35.0725956939846,0.634753453717762,34.8900992141167
9,34.1955918613788,0.00991490029046853,34.1727833925611
9.5,34.1738285598289,0.0456580022462319,34.2227737937167
10,34.6713277480713,0.0474461512034149,34.7212222222222
10.5,34.7937608650849,0.0230739551249071,34.8285555555556
11,35.2315710447357,0.478813867293701,35.0730688370944
11.5,34.9014654796835,1.58351176136705,34.6132199356556
12,35.1118225009326,1.48286377952181,34.83288777555
12.5,33.4587651310714,2.2102417162735,33.1182222222222
13,32.3383072371109,0.241329028639222,32.2257802377874
13.5,31.6995009479474,0.0138345366972234,31.6725586729
14,31.5287290143192,0.0136188637869221,31.5019975719056
14.5,31.7489340038149,0.0140544374324791,31.7217784484667
15,32.7997487863201,0.691839155605075,32.6092226657778
15.5,32.8142547426588,0.787369189479031,32.6109997773333
16,32.2415739334923,2.33940048206586,31.8912222222222
16.5,31.9364575405115,2.70750516137471,31.5595484586389
17,32.2536061612387,3.3823881349504,31.8323331115556
17.5,32.3169636969695,0.0301025443082498,32.2772213456889
18,34.7266420594428,1.7127845013433,34.4268616021056
18.5,34.3965826003137,0.340104810695149,34.2629974009111
19,32.739218080527,0.297275842202742,32.6143269017539
19.5,33.2065704962914,0.813266109408178,33
20,32.5258101717488,0.0129158890364191,32.4997777777778
20.5,31.1515069232359,1.08506834914449,31.3901124524389
21,30.7352052616568,0.832647127826348,30.9442226657778
21.5,30.5838489383714,1.25579842639269,30.8405406954944
22,29.3907142726262,4.06900744851443,29.8527719577667
22.5,28.9956340834804,6.63740936769262,29.5857689269611
23,28.6513463462125,6.22577202946027,29.2228888888889
23.5,28.7937319940729,5.48100077850865,29.33
24,28.4936834048658,2.96671321187804,28.8882222222222
24.5,27.8232190548856,2.26709229618781,28.1681137831222
25,27.805625257911,2.49348132776356,28.1673306772889
25.5,26.5010866252831,3.78210452158095,26.9465568888944
26,26.1913591136781,3.41112919066042,26.6144182120847
26.5,27.9933427950652,3.81325511363764,28.4406438127333
27,28.2706700980011,5.05228425957445,28.7855380314833
27.5,28.7066208925633,4.0161561874428,29.1656679973389
28,28.0679591765038,4.55398853029016,28.5567780004444
28.5,28.7970991411129,3.4157818858221,29.2204466622333
29,28.558179809163,4.71273243263933,29.0554453297944
29.5,28.8722286789388,1.6622967515757,29.1675577733444
30,28.6177543667385,1.41260049697177,28.8900004453333
30.5,29.5835073201684,1.156944453624,29.8298888853333
31,28.9173722306034,1.79581469655004,29.224332888
31.5,28.7303420683739,1.49550033053051,29.0104627743833
32,28.6390965520322,1.25135066715706,28.8953333333333
32.5,28.4331416476918,1.60003955433844,28.7228875582167
33,28.5909241790651,7.53437475637539,29.2196706560167
33.5,28.5782941215882,9.31911537606027,29.2775551102222
34,28.4684546518979,10.8351341188193,29.2224507550167
34.5,28.4342255389283,11.8377001279422,29.2223333333333
35,29.3717300094838,17.4204230801936,30.3277815480167
35.5,28.2470670586917,32.1575897689202,29.5460208471944
36,28.5701217042344,29.9115118189268,29.8228911066722
36.5,28.8264194397502,27.7535824489832,30.0331532490556
37,29.6879731935961,27.2734001923779,30.8842222222222
37.5,29.6638409741785,28.6231835612031,30.8893342240056
38,28.7549291737461,32.488807912119,30.0605553355556
38.5,29.0458502844445,31.5867585367035,30.3332235493611
39,28.9571615578742,33.2223291638083,30.2774444444444
39.5,29.0335325013948,35.0108860957161,30.3888888888889
40,29.2611548567992,34.4987867677134,30.60656242625
40.5,29.0566883443095,33.8304363083538,30.3889997782167
41,29.4848467543283,28.6332846915839,30.7105562235556
41.5,29.1945220301003,29.6012763478008,30.4407777777778
42,29.3998318264871,27.9630583374371,30.6111111111111
42.5,29.6206448412332,29.2901042527185,30.8603328897778
43,29.7850205350418,29.7942964085872,31.0353328897761
43.5,29.9647831997411,27.5410662748114,31.1668879982167
44,28.8373719931724,28.57241777549,30.0617779995556
44.5,29.1918645981212,24.8327107648961,30.3333333333333
45,29.1081495070739,26.0780117546542,30.2778891106667
45.5,28.8671828621808,29.5066206336194,30.1114444444444
46,29.3143412501923,29.2782620004814,30.5537786648944
46.5,29.6081102088951,31.1664376849792,30.8868893342222
47,29.8915102569208,30.5122266647761,31.1567968507444
47.5,29.6039617257185,31.2608568005721,30.8846764249278
48,29.6740982800721,30.745998204307,30.9442226657778
48.5,29.8085433938901,29.626637047634,31.055332888
49,29.4643019942882,30.2523489168722,30.7241887366833
49.5,29.0318351620007,36.5823712225651,30.4172756708833
50,28.192657604492,44.5313856989271,29.7212266489611
50.5,27.8752059897957,48.841826711342,29.4760459063889
51,27.7134181419342,50.0264622024191,29.3335555555556
51.5,27.5184188445944,41.8356941939499,29
52,27.4683190454691,41.5406555736162,28.9446666666667
52.5,27.4008942084812,42.1986780429733,28.8888888888889
53,27.1995545936134,41.0473604210153,28.6671102239944
53.5,27.3165091747942,40.6779282672777,28.7774457724667
54,27.4005903797244,42.1969286663778,28.8885542168667
54.5,27.4008942084812,42.1986780429733,28.8888888888889
55,27.4599002503496,42.0164648231999,28.9446788866278
55.5,26.7291564959427,44.8430556776004,28.2630653518222
56,26.3581229052087,35.5628667085597,27.7241217642333
56.5,26.5901756073175,32.0796780280308,27.8875548822222
57,27.0991919913149,34.4164084479419,28.4429922773278
57.5,27.2513968005435,35.2191171629604,28.6107777777778
58,26.6743971531375,36.4505206658752,28.0573386988611
58.5,26.574145274947,38.4470434291703,27.9944562067111
59,26.3166435714849,43.5880215604253,27.8289351513778
59.5,26.2242111519039,36.0388425725098,27.5993209384667
60,25.6770577589681,25.8021834239944,26.8405947227444
60.5,23.3815037815942,19.4274884601862,24.3911292222
61,20.0378539077014,32.7982340030276,21.3496827814444
61.5,18.950499801512,43.4484199604419,20.4603676921922
62,18.6601390259994,46.935780101454,20.2294318030611
62.5,18.3369762493851,45.915242251362,19.8891144781167
63,18.0760174745182,47.5573216919221,19.6556666666667
63.5,17.6036344858109,49.3700584040609,19.2131077844333
64,17.7600679638619,50.5365110604918,19.3884435537722
64.5,17.7604722570382,50.539058559511,19.3888888888889
65,17.9605249536715,48.4067905482853,19.5542195502111
65.5,17.895589335593,49.0938714417448,19.5005544466611
66,17.6611473141783,49.8923187536485,19.2791111111111
66.5,17.4079275981058,48.3420161597377,19.0005555555556
67,17.1054150281092,46.4956922747583,18.6673333333333
67.5,16.7193319048142,43.0987068246029,18.2231111111111
68,16.3901614730266,48.6062954063551,17.9871368374361
68.5,16.1150639294235,56.3066114220661,17.8338888888889
69,15.5437925588121,57.5910264777959,17.2821111111111
69.5,15.7403387440918,58.954401146697,17.4991128853389
70,16.6447250101439,61.328016488895,18.4385555555556
70.5,16.3745038922493,61.2519753396151,18.1672219995556
71,16.7740693512552,56.5981705498658,18.4973386560222
71.5,16.1883119752266,55.390893860371,17.8931029689206
72,15.4444307118184,56.7787196298011,17.1704464565167
72.5,14.8045716664918,66.2266194616728,16.6686675573389
73,15.0755168909814,66.5142306966951,16.9436561264833
73.5,14.8177526298673,66.8154038196686,16.6901165092217
74,14.899665071313,67.2104203142373,16.7775555555556
74.5,14.6527038650837,65.1085388047826,16.5009973386556
75,15.2040717664162,65.1454364565162,17.0528888888889
75.5,15.7802059266359,93.2936181344832,17.9926786427167
76,15.5216172243382,117.097609366172,18.0003286573167
76.5,15.2308927735423,118.90249230207,17.7286339562611
77,14.9624387595541,107.064120682293,17.3325783941856
77.5,15.4093676382797,119.81932653005,17.9167201295472
78,16.3589146282642,140.595958490367,19.0749684641278
78.5,16.7567033722274,197.30279583764,19.97420351815
79,17.4351616555249,227.262915316218,20.8883180039389
79.5,18.0469738539712,248.671899252168,21.6591199822611
80,17.991318372619,289.160606199657,21.8864444444444
80.5,18.8202016631567,301.329656262397,22.7964444444444
81,19.6888612761597,268.289230361667,23.4407813262389
81.5,19.4450992769816,280.351892456142,23.2804377910844
82,19.7546275847226,299.668250774196,23.7198935462389
82.5,19.7960824440012,310.441723532767,23.8319973279889
83,19.6416650300456,308.850413582611,23.6672226675556
83.5,20.1778695114903,286.593419537013,24.055666444
84,20.5232720042905,286.044169392179,24.3973512974056
84.5,20.5595711928146,279.230797717787,24.3872334879611
85,21.2205176250052,251.306945363122,24.8517513333144
85.5,22.78764075226,223.966162904369,26.21565927855
86,23.2361289139074,221.716699675988,26.6468888915333
86.5,23.263033224551,220.877993244411,26.6673360053444
87,23.4083344002377,207.969848076583,26.71166577955
87.5,23.5626030485329,204.964728258611,26.8419813679278
88,23.4006940904611,216.478820767789,26.7709250388122
88.5,22.8026240535817,215.126994026522,26.1623156263833
89,23.5200242226502,208.947531063051,26.8311111111111
89.5,23.8925812639709,202.880701549708,27.1552450654239
90,24.0193036977523,173.680766857803,27.03805836525
90.5,24.0863989230434,161.618898851107,26.9984435573278
91,23.821367495242,165.891907634133,26.7716564692556
91.5,24.5911703585593,155.967859556457,27.4518518864278
92,24.6172094797746,155.326151073855,27.472
92.5,24.7556114922209,160.501933923233,27.6575759591944
93,24.4342919255137,153.230272908142,27.2697566137556
93.5,24.1147587266688,152.798778157022,26.9462282817889
94,23.6374330377689,156.513463183063,26.5031137866778
94.5,23.7311751960099,158.123264063095,26.6115555555556
95,23.9748163326653,161.856591791092,26.88900155245
95.5,23.7839872689663,170.692537200326,26.7766599732278
96,23.6941129506475,181.073449988197,26.7764444444444
96.5,23.2224212684771,178.228697723531,26.2804444444444
97,23.1191655841681,177.030118756046,26.1668888888889
97.5,22.5796496054621,175.544027351888,25.6145537901833
98,22.7598643181974,173.45613918681,25.7766662213333
98.5,23.0290322407441,174.460518720988,26.0545557737778
99,23.2817809349722,177.410616592847,26.3327777777778
99.5,23.893649362595,177.116122663845,26.94211289245
