"time","evaluatorWeightedEstimate","SDofEWE","unweightedMeanRatings"
0,50,8.11399788227327e-28,50
0.5,50,8.11399788227327e-28,50
1,50,8.11399788227327e-28,50
1.5,50,8.11399788227327e-28,50
2,50,8.11399788227327e-28,50
2.5,50,8.11399788227327e-28,50
3,49.1420611126929,0.000132639264082789,49.13918829008
3.5,48.583615370112,1.54872275385252,48.2731882911533
4,48.0544159613636,0.236121732778827,47.9332053226867
4.5,45.5057364353119,0.0751022649206549,45.5740959980467
5,43.3703565906317,0.603206398958328,43.1766226426467
5.5,41.0838666270715,0.598354039518129,40.89091347728
6,39.7617171370821,3.67435406845821,39.2835681274933
6.5,37.9495037532845,8.73538397937241,37.21225548902
7,36.6122026700751,5.86166442658197,36.0082773547067
7.5,35.4789445550381,3.64156760585105,35.0029336005333
8,35.2552142965132,3.33032232455362,34.8
8.5,36.5582918271883,3.23396520838477,36.1097112860867
9,37.6073544957192,4.73350025966975,37.0646493224933
9.5,37.9388580971709,5.90833477354254,37.3325333333333
10,38.5837830209818,8.29865560304571,37.8652005322733
10.5,38.5273600645816,8.49636110166005,37.8002682763267
11,36.2140795893934,16.1526704317139,35.2115552509933
11.5,35.9775901972706,15.4262164076687,34.9978690811533
12,36.1474477651474,10.9257436329054,35.3229333333333
12.5,36.2033767508684,8.83031470777138,35.4621333333333
13,36.203281239007,8.8366462106412,35.4617721263067
13.5,36.1346936286742,8.65017588939476,35.4010498687667
14,36.3847140298339,9.90649349746224,35.5996
14.5,36.6623634108251,10.2368316380844,35.8642666666667
15,37.4732131034458,5.14881696330467,36.9072
15.5,38.410347221432,4.99588467097894,37.8528034597467
16,39.2536275935384,8.33823998492639,38.5333333333333
16.5,41.3099928286993,2.72171672769545,40.8984697272133
17,41.9973001285453,2.61057811168726,41.5942666666667
17.5,43.5413033494919,6.04975389851879,42.92776514248
18,44.4568281354447,8.47146496320187,43.7308023952067
18.5,44.8410008484463,9.65632468754579,44.0658634538133
19,44.8682748174468,12.0600552919867,44.00201651856
19.5,43.5715400916054,9.5602534239103,42.8002682763267
20,43.7692174370585,9.61712916008976,42.9956548036933
20.5,43.0904006213255,7.66948195736785,42.3995951417
21,42.5626332449767,6.36996545888566,41.9330671989333
21.5,42.2901129629234,7.49554945352325,41.60718562874
22,42.2129885716552,7.42389497643772,41.5333333333333
22.5,42.3560279816003,7.63744857632768,41.6666666666667
23,41.2573110819317,6.87625255585638,40.60320427522
